User: 127.0.0.1:58860, Action: END_GAME, Value: 35
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: END_GAME, Value: 1
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59243, Action: BEGIN_GAME, Value: 16
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59243, Action: END_LEVEL, Value: 17
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59243, Action: LOSE_LIFE, Value: 18
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59243, Action: OPEN_GAME, Value: 19
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59243, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: BEGIN_GAME, Value: 12
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: LOSE_LIFE, Value: 13
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: BEGIN_GAME, Value: 14
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: END_GAME, Value: 15
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: BEGIN_GAME, Value: 12
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: LOSE_LIFE, Value: 13
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: BEGIN_GAME, Value: 14
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: END_GAME, Value: 15
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: BEGIN_GAME, Value: 16
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: END_LEVEL, Value: 17
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: LOSE_LIFE, Value: 18
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: OPEN_GAME, Value: 19
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59249, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: BEGIN_GAME, Value: 16
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: END_LEVEL, Value: 17
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: LOSE_LIFE, Value: 18
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: OPEN_GAME, Value: 19
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59250, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: END_GAME, Value: 1
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: END_GAME, Value: 1
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: END_GAME, Value: 1
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: END_GAME, Value: 1
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: END_GAME, Value: 1
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59245, Action: BEGIN_GAME, Value: 16
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59245, Action: END_LEVEL, Value: 17
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59245, Action: LOSE_LIFE, Value: 18
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59245, Action: OPEN_GAME, Value: 19
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59245, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59244, Action: BEGIN_GAME, Value: 16
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59244, Action: END_LEVEL, Value: 17
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59244, Action: LOSE_LIFE, Value: 18
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59244, Action: OPEN_GAME, Value: 19
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59244, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: END_GAME, Value: 1
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59257, Action: END_GAME, Value: 0
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: BEGIN_GAME, Value: 12
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: LOSE_LIFE, Value: 13
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: BEGIN_GAME, Value: 14
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59246, Action: END_GAME, Value: 15
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: BEGIN_GAME, Value: 12
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: LOSE_LIFE, Value: 13
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: BEGIN_GAME, Value: 14
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59247, Action: END_GAME, Value: 15
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59252, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59253, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59257, Action: END_GAME, Value: 1
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59255, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59254, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: BEGIN_GAME, Value: 12
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: LOSE_LIFE, Value: 13
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: BEGIN_GAME, Value: 14
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59248, Action: END_GAME, Value: 15
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: BUY_ITEM, Value: 5
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: OPEN_GAME, Value: 6
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: OPEN_GAME, Value: 7
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: BUY_ITEM, Value: 8
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: END_LEVEL, Value: 9
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: END_GAME, Value: 10
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59257, Action: BUY_ITEM, Value: 2
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59257, Action: BUY_ITEM, Value: 3
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59257, Action: END_GAME, Value: 4
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59256, Action: END_GAME, Value: 11
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: BEGIN_GAME, Value: 12
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: LOSE_LIFE, Value: 13
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: BEGIN_GAME, Value: 14
RecTime: Tue Dec 23 13:17:35 2014
, WrTime: Tue Dec 23 13:17:35 2014
, User: 127.0.0.1:59251, Action: END_GAME, Value: 15
